published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
03/10/2025,"Hoài Đức, Hà Nội",nhà mặt phố,0.07055404071579462,0.10914454277286136,0.3333333333333333,0.2857142857142857,có sổ đỏ/sổ hồng,Đầy đủ
03/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.19683745909680078,0.18289085545722714,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Đống Đa, Hà Nội",căn hộ chung cư,0.07560537745103486,0.12979351032448377,0.1111111111111111,0.07142857142857142,không có - Thiếu,Đầy đủ
03/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,0.11096473459771661,0.23008849557522124,0.2222222222222222,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Tây Hồ, Hà Nội",nhà mặt phố,0.691868459150345,0.35103244837758113,0.5555555555555556,0.35714285714285715,có sổ đỏ/sổ hồng,Cơ bản
03/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.18067318154403197,0.30383480825958703,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,0.04984356010130961,0.1976401179941003,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Cơ bản
03/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.050348693774833635,0.13274336283185842,0.1111111111111111,0.07142857142857142,không có - Thiếu,Không có - Thiếu
03/10/2025,"Tây Hồ, Hà Nội",căn hộ chung cư,0.15642676521487883,0.41297935103244837,0.3333333333333333,0.14285714285714285,không có - Thiếu,Không có - Thiếu
03/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.23724815297872276,0.2182890855457227,0.8888888888888888,0.5714285714285714,không có - Thiếu,Không có - Thiếu
02/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.022061208057488253,0.07964601769911504,0.1111111111111111,0.07142857142857142,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",0.21704280603776177,0.20353982300884957,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
02/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.2321968162434825,0.35103244837758113,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
02/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",0.17158077542059955,0.19616519174041297,0.4444444444444444,0.2857142857142857,có sổ đỏ/sổ hồng,Cơ bản
02/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.025395090302746812,0.07994100294985251,0.1111111111111111,0.07142857142857142,không có - Thiếu,Cơ bản
02/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.4140449387121314,0.39823008849557523,0.6666666666666666,0.42857142857142855,có sổ đỏ/sổ hồng,Cơ bản
02/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.07560537745103486,0.26253687315634217,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,0.07055404071579462,0.20353982300884957,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
02/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,0.11096473459771661,0.23303834808259588,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Không có - Thiếu
02/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.07055404071579462,0.20943952802359883,0.2222222222222222,0.14285714285714285,không có - Thiếu,Đầy đủ
02/10/2025,"Long Biên, Hà Nội","shophouse, nhà phố thương mại",0.11096473459771661,0.1710914454277286,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
02/10/2025,"Hoàng Mai, Hà Nội",căn hộ chung cư,0.04832815908073753,0.22123893805309736,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Long Biên, Hà Nội",căn hộ chung cư,0.11096473459771661,0.1976401179941003,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.047519945203099094,0.18289085545722714,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.03165874785444472,0.12536873156342182,0.1111111111111111,0.07142857142857142,không có - Thiếu,Cơ bản
02/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,0.11096473459771661,0.24778761061946902,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",0.3938395917711704,0.7492625368731564,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
02/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,0.15137542847963859,0.31799410029498526,0.3333333333333333,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Sơn Tây, Hà Nội",đất,0.028122812139776545,0.2920353982300885,0.0,0.0,không có - Thiếu,Không có - Thiếu
02/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.17158077542059955,0.4218289085545723,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Đầy đủ
02/10/2025,"Quốc Oai, Hà Nội",đất,0.031153614180920695,0.2920353982300885,0.0,0.0,không có - Thiếu,Không có - Thiếu
