page,published_date,price,area,price_per_m2,bedroom,wc,location,home_type,legal_status,furniture
66,04/10/2025,,150.0,,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,,Nội thất hoàn thiện cao cấp.
66,04/10/2025,12.75,150.0,85.0,1.0,1.0,"Đông Anh, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
66,04/10/2025,45.5,118.0,385.59,,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
66,04/10/2025,4.7,50.0,94.0,4.0,3.0,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
66,04/10/2025,18.6,48.0,387.5,,,"Hà Đông, Hà Nội",đất nền dự án,Sổ đỏ/ Sổ hồng,
66,04/10/2025,3.65,58.0,62.93,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
66,04/10/2025,1.9,100.0,19.0,,,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
66,04/10/2025,9.5,110.0,86.36,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
66,04/10/2025,6.6,36.3,181.82,3.0,3.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất cơ bản.
66,04/10/2025,85.0,130.0,653.85,8.0,9.0,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
66,04/10/2025,5.0,1.0,5.0,,,"Ba Vì, Hà Nội","trang trại, khu nghỉ dưỡng",Sổ đỏ/ Sổ hồng,
67,04/10/2025,,46.0,,1.0,1.0,"Đông Anh, Hà Nội",căn hộ chung cư,,Cơ bản
67,04/10/2025,1.99,62.2,32.0,,,"Sóc Sơn, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
67,04/10/2025,21.3,60.6,351.48,5.0,5.0,"Tây Hồ, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,20.0,105.0,190.48,3.0,2.0,"Ba Đình, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
67,04/10/2025,6.08,40.0,152.0,3.0,3.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,15.0,101.6,147.64,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,3.35,55.0,60.91,,,"Gia Lâm, Hà Nội",căn hộ chung cư,,
67,04/10/2025,46.5,70.0,664.29,5.0,5.0,"Tây Hồ, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,9.2,95.0,96.84,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
67,04/10/2025,8.5,123.0,69.11,3.0,3.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ chính chủ.,Nội thất đầy đủ.
67,04/10/2025,10.81,47.0,230.0,,,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
67,04/10/2025,66.0,130.0,507.69,3.0,3.0,"Ba Đình, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
67,04/10/2025,,198.0,,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
67,04/10/2025,,163.4,,,,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
67,04/10/2025,9.5,100.0,95.0,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
67,04/10/2025,28.0,180.0,155.56,5.0,5.0,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Không nội thất
67,04/10/2025,10.8,105.0,102.86,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,,Cơ bản
67,04/10/2025,23.0,65.0,353.85,6.0,6.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,7.5,107.0,70.09,3.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
67,04/10/2025,2.4,100.0,24.0,,,"Quốc Oai, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
68,04/10/2025,6.0,96.8,62.0,3.0,2.0,"Hoài Đức, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,2.88,48.0,60.0,,,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
68,04/10/2025,,57.0,,2.0,1.0,"Thạch Thất, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,,50.0,,,,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
68,04/10/2025,,85.0,,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
68,04/10/2025,9.9,99.0,100.0,3.0,2.0,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,26.0,82.5,315.15,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
68,04/10/2025,,70.0,,4.0,4.0,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,6.0,32.0,187.5,4.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,6.8,72.0,94.44,2.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
68,04/10/2025,20.0,83.0,240.96,6.0,5.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
68,04/10/2025,,88.0,,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
68,04/10/2025,,300.0,,,,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",,
68,04/10/2025,2.39,260.0,9.19,2.0,,"Sóc Sơn, Hà Nội","nhà biệt thự, liền kề",Đang chờ sổ,
68,04/10/2025,3.15,36.0,87.5,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng.,
68,04/10/2025,27.36,360.0,76.0,,,"Mê Linh, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
68,04/10/2025,6.8,50.0,136.0,5.0,3.0,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
68,04/10/2025,2.5,100.0,25.0,,,"Thạch Thất, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
68,04/10/2025,4.85,40.0,121.25,3.0,4.0,"Đan Phượng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
68,04/10/2025,19.6,110.0,178.18,7.0,8.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ.
69,04/10/2025,3.15,70.0,45.0,2.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
69,04/10/2025,7.88,36.0,218.89,4.0,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,28.0,144.0,194.44,5.0,5.0,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Không nội thất
69,04/10/2025,8.1,45.0,180.0,4.0,3.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,29.0,100.0,290.0,,,"Cầu Giấy, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,"Trang bị nội thất gỗ tự nhiên, thiết bị nhập ngoại..."
69,04/10/2025,1.66,45.0,37.0,1.0,1.0,"Thạch Thất, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
69,04/10/2025,16.5,68.0,242.65,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ chính chủ.,
69,04/10/2025,3.7,40.0,92.5,3.0,3.0,"Hà Đông, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
69,04/10/2025,62.0,137.0,452.56,7.0,7.0,"Ba Đình, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,6.5,68.0,95.59,,,"Gia Lâm, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
69,04/10/2025,9.0,126.0,71.43,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,,102.0,,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,23.5,88.0,267.04,5.0,5.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,12.5,50.0,250.0,3.0,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
69,04/10/2025,31.5,108.0,291.67,10.0,6.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,6.3,94.0,67.02,3.0,2.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
69,04/10/2025,,77.0,,3.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
69,04/10/2025,5.9,105.0,56.19,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ.
69,04/10/2025,5.9,721.0,8.18,,,"Chương Mỹ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
69,04/10/2025,6.0,80.0,75.0,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,04/10/2025,6.0,80.0,75.0,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,04/10/2025,7.65,90.0,85.0,,,"Đông Anh, Hà Nội",đất,,
70,04/10/2025,9.5,60.0,158.33,,,"Long Biên, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,04/10/2025,1.45,80.0,18.12,,,"Sóc Sơn, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,04/10/2025,16.5,46.0,358.7,,,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
70,04/10/2025,,575.0,,,,"Chương Mỹ, Hà Nội",đất,,
70,04/10/2025,45.0,128.0,351.56,,,"Nam Từ Liêm, Hà Nội",nhà riêng,,
70,04/10/2025,34.6,146.0,236.99,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
70,04/10/2025,,150.0,,8.0,8.0,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Hợp đồng mua bán,Cơ bản
70,04/10/2025,10.7,50.0,214.0,5.0,5.0,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",Hợp đồng mua bán,Cơ bản
70,04/10/2025,12.0,75.0,160.0,4.0,3.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
70,04/10/2025,,243.0,,,,"Chương Mỹ, Hà Nội",nhà riêng,,
70,04/10/2025,26.8,80.0,335.0,,,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",,
70,04/10/2025,21.0,80.0,262.5,,,"Đông Anh, Hà Nội",đất,Sổ đỏ/ Sổ hồng.,
70,04/10/2025,5.7,45.0,126.67,,,"Long Biên, Hà Nội",đất,,
70,03/10/2025,2.95,45.0,65.56,,,"Thường Tín, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,03/10/2025,1.7,100.3,16.95,,,"Quốc Oai, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
70,03/10/2025,21.0,51.2,410.16,,,"Thanh Xuân, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
70,03/10/2025,13.8,50.0,276.0,,3.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
70,03/10/2025,11.5,35.0,328.57,4.0,4.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất xịn.
71,03/10/2025,10.8,50.0,216.0,,,"Hà Đông, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,67.9,83.0,818.07,2.0,2.0,"Tây Hồ, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Cơ bản
71,03/10/2025,18.5,142.0,130.28,3.0,3.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
71,03/10/2025,14.3,112.0,127.68,2.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,"Tủ lạnh, lò nướng, lò vi sóng, máy rửa bát."
71,03/10/2025,8.5,55.0,154.54,,,"Hai Bà Trưng, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Full nội thất.
71,03/10/2025,4.08,63.0,64.76,3.0,2.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,6.6,96.0,68.75,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,14.9,50.0,298.0,4.0,,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ,
71,03/10/2025,20.7,90.0,230.0,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,6.5,73.0,89.04,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,8.85,41.0,215.85,4.0,,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,10.6,41.0,258.54,4.0,5.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ.
71,03/10/2025,1.65,65.0,25.38,,,"Thạch Thất, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
71,03/10/2025,6.65,90.0,73.89,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,12.5,40.0,312.5,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,,60.0,,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
71,03/10/2025,14.35,117.2,122.4,3.0,,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,
71,03/10/2025,14.0,55.0,254.54,7.0,7.0,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,4.0,63.0,63.49,2.0,2.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
71,03/10/2025,8.33,96.0,86.77,3.0,2.0,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Cơ bản
72,03/10/2025,,142.8,,,,"Hà Đông, Hà Nội",căn hộ chung cư,,
72,03/10/2025,5.3,41.0,129.27,2.0,1.0,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,16.6,45.0,368.89,4.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,7.2,93.0,77.42,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,8.68,43.0,201.86,3.0,5.0,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,32.0,85.0,376.47,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
72,03/10/2025,5.3,33.0,160.61,,,"Hà Đông, Hà Nội",nhà riêng,,Đầy đủ.
72,03/10/2025,40.0,200.0,200.0,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",,
72,03/10/2025,7.0,41.0,170.73,,,"Hà Đông, Hà Nội",nhà riêng,,
72,03/10/2025,14.8,50.0,296.0,,,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
72,03/10/2025,10.5,360.9,29.09,,,"Mê Linh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
72,03/10/2025,25.59,90.0,284.33,4.0,3.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,,74.83,,2.0,2.0,"Hai Bà Trưng, Hà Nội",căn hộ chung cư,,
72,03/10/2025,7.6,30.0,253.33,3.0,3.0,"Cầu Giấy, Hà Nội",nhà riêng,,Đầy đủ
72,03/10/2025,11.0,45.0,244.44,5.0,,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
72,03/10/2025,63.75,255.0,250.0,,,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Không nội thất.
72,03/10/2025,15.2,72.0,211.11,4.0,,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
72,03/10/2025,18.0,162.0,111.11,4.0,3.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ,
72,03/10/2025,7.6,73.0,104.11,2.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
72,03/10/2025,6.8,36.8,184.78,,,"Hoàng Mai, Hà Nội",nhà riêng,"Sổ đỏ chính chủ, pháp lý minh bạch",Nội thất cao cấp
73,03/10/2025,18.8,50.0,376.0,5.0,5.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,5.8,61.0,95.08,2.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,,30.0,,3.0,4.0,"Thanh Trì, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,0.76,75.0,10.13,,,"Mỹ Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
73,03/10/2025,,75.0,,,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
73,03/10/2025,7.8,90.0,86.67,1.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,4.35,30.0,145.0,3.0,4.0,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Nội thất cơ bản gắn tường
73,03/10/2025,7.8,90.0,86.67,1.0,2.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,,105.0,,6.0,5.0,"Hoài Đức, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Nội thất đầy đủ
73,03/10/2025,11.8,65.0,181.54,5.0,4.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,6.5,50.0,130.0,3.0,,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,3.64,56.0,65.0,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,,171.0,,3.0,3.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,11.6,145.0,80.0,3.0,3.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,1.02,80.0,12.75,,,"Mỹ Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
73,03/10/2025,,101.0,,2.0,2.0,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,
73,03/10/2025,,114.0,,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,,172.0,,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
73,03/10/2025,,68.0,,,,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,,
73,03/10/2025,,110.0,,3.0,2.0,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
